Date,Units Sold,IQR_Anomaly
2022-06-29,251,0
2022-06-29,318,0
2022-06-29,54,0
2022-06-29,143,0
2022-06-29,137,0
2022-06-29,237,0
2022-06-29,405,0
2022-06-29,140,0
2022-06-29,161,0
2022-06-29,114,0
2022-06-30,151,0
2022-06-30,122,0
2022-06-30,224,0
2022-06-30,68,0
2022-06-30,101,0
2022-06-30,50,0
2022-06-30,68,0
2022-06-30,0,0
2022-06-30,84,0
2022-06-30,338,0
2022-06-30,463,1
2022-06-30,16,0
2022-06-30,21,0
2022-06-30,138,0
2022-06-30,121,0
2022-06-30,18,0
2022-06-30,191,0
2022-06-30,344,0
2022-06-30,118,0
2022-06-30,24,0
2022-06-30,42,0
2022-06-30,66,0
2022-06-30,59,0
2022-06-30,18,0
2022-06-30,102,0
2022-06-30,62,0
2022-06-30,242,0
2022-06-30,438,1
2022-06-30,281,0
2022-06-30,30,0
2022-06-30,339,0
2022-06-30,292,0
2022-06-30,212,0
2022-06-30,35,0
2022-06-30,249,0
2022-06-30,115,0
2022-06-30,53,0
2022-06-30,66,0
2022-06-30,240,0
2022-06-30,205,0
2022-06-30,12,0
2022-06-30,217,0
2022-06-30,316,0
2022-06-30,63,0
2022-06-30,196,0
2022-06-30,94,0
2022-06-30,23,0
2022-06-30,175,0
2022-06-30,3,0
2022-06-30,231,0
2022-06-30,221,0
2022-06-30,417,0
2022-06-30,252,0
2022-06-30,90,0
2022-06-30,450,1
2022-06-30,193,0
2022-06-30,54,0
2022-06-30,99,0
2022-06-30,308,0
2022-06-30,156,0
2022-06-30,229,0
2022-06-30,15,0
2022-06-30,69,0
2022-06-30,78,0
2022-06-30,177,0
2022-06-30,165,0
2022-06-30,41,0
2022-06-30,165,0
2022-06-30,299,0
2022-06-30,17,0
2022-06-30,210,0
2022-06-30,20,0
2022-06-30,279,0
2022-06-30,416,0
2022-06-30,75,0
2022-06-30,213,0
2022-06-30,69,0
2022-06-30,22,0
2022-06-30,46,0
2022-06-30,193,0
2022-06-30,294,0
2022-06-30,293,0
2022-06-30,150,0
2022-06-30,36,0
2022-06-30,62,0
2022-06-30,72,0
2022-06-30,75,0
2022-06-30,276,0
2022-06-30,270,0
2022-06-30,182,0
2022-06-30,81,0
2022-06-30,110,0
2022-06-30,161,0
2022-06-30,95,0
2022-06-30,399,0
2022-06-30,56,0
2022-06-30,181,0
2022-06-30,359,0
2022-06-30,16,0
2022-06-30,12,0
2022-07-01,35,0
2022-07-01,161,0
2022-07-01,156,0
2022-07-01,68,0
2022-07-01,95,0
2022-07-01,75,0
2022-07-01,1,0
2022-07-01,32,0
2022-07-01,61,0
2022-07-01,158,0
2022-07-01,97,0
2022-07-01,10,0
2022-07-01,98,0
2022-07-01,236,0
2022-07-01,97,0
2022-07-01,144,0
2022-07-01,46,0
2022-07-01,109,0
2022-07-01,38,0
2022-07-01,96,0
2022-07-01,25,0
2022-07-01,149,0
2022-07-01,292,0
2022-07-01,116,0
2022-07-01,211,0
2022-07-01,151,0
2022-07-01,186,0
2022-07-01,159,0
2022-07-01,100,0
2022-07-01,141,0
2022-07-01,79,0
2022-07-01,180,0
2022-07-01,42,0
2022-07-01,106,0
2022-07-01,11,0
2022-07-01,261,0
2022-07-01,110,0
2022-07-01,4,0
2022-07-01,71,0
2022-07-01,186,0
2022-07-01,192,0
2022-07-01,152,0
2022-07-01,62,0
2022-07-01,380,0
2022-07-01,27,0
2022-07-01,248,0
2022-07-01,58,0
2022-07-01,176,0
2022-07-01,242,0
2022-07-01,130,0
2022-07-01,188,0
2022-07-01,75,0
2022-07-01,371,0
2022-07-01,6,0
2022-07-01,173,0
2022-07-01,271,0
2022-07-01,151,0
2022-07-01,35,0
2022-07-01,190,0
2022-07-01,131,0
2022-07-01,242,0
2022-07-01,198,0
2022-07-01,137,0
2022-07-01,153,0
2022-07-01,55,0
2022-07-01,65,0
2022-07-01,90,0
2022-07-01,1,0
2022-07-01,105,0
2022-07-01,5,0
2022-07-01,42,0
2022-07-01,24,0
2022-07-01,157,0
2022-07-01,78,0
2022-07-01,57,0
2022-07-01,351,0
2022-07-01,149,0
2022-07-01,72,0
2022-07-01,163,0
2022-07-01,76,0
2022-07-01,238,0
2022-07-01,396,0
2022-07-01,104,0
2022-07-01,244,0
2022-07-01,25,0
2022-07-01,128,0
2022-07-01,44,0
2022-07-01,106,0
2022-07-01,172,0
2022-07-01,220,0
2022-07-01,208,0
2022-07-01,100,0
2022-07-01,53,0
2022-07-01,79,0
2022-07-01,77,0
2022-07-01,225,0
2022-07-01,88,0
2022-07-01,143,0
2022-07-01,15,0
2022-07-01,21,0
2022-07-02,8,0
2022-07-02,62,0
2022-07-02,190,0
2022-07-02,210,0
2022-07-02,201,0
2022-07-02,63,0
2022-07-02,142,0
2022-07-02,45,0
2022-07-02,163,0
2022-07-02,285,0
2022-07-02,49,0
2022-07-02,86,0
2022-07-02,12,0
2022-07-02,82,0
2022-07-02,64,0
2022-07-02,246,0
2022-07-02,64,0
2022-07-02,276,0
2022-07-02,263,0
2022-07-02,137,0
2022-07-02,5,0
2022-07-02,85,0
2022-07-02,161,0
2022-07-02,201,0
2022-07-02,101,0
2022-07-02,56,0
2022-07-02,4,0
2022-07-02,87,0
2022-07-02,132,0
2022-07-02,1,0
2022-07-02,119,0
2022-07-02,139,0
2022-07-02,165,0
2022-07-02,40,0
2022-07-02,10,0
2022-07-02,149,0
2022-07-02,8,0
2022-07-02,400,0
2022-07-02,89,0
2022-07-02,58,0
2022-07-02,258,0
2022-07-02,420,0
2022-07-02,12,0
2022-07-02,13,0
2022-07-02,150,0
2022-07-02,58,0
2022-07-02,137,0
2022-07-02,154,0
2022-07-02,137,0
2022-07-02,89,0
2022-07-02,115,0
2022-07-02,308,0
2022-07-02,229,0
2022-07-02,66,0
2022-07-02,68,0
2022-07-02,3,0
2022-07-02,3,0
2022-07-02,341,0
2022-07-02,111,0
2022-07-02,47,0
2022-07-02,1,0
2022-07-02,255,0
2022-07-02,77,0
2022-07-02,80,0
2022-07-02,207,0
2022-07-02,450,1
2022-07-02,100,0
2022-07-02,42,0
2022-07-02,43,0
2022-07-02,32,0
2022-07-02,355,0
2022-07-02,50,0
2022-07-02,41,0
2022-07-02,372,0
2022-07-02,30,0
2022-07-02,160,0
2022-07-02,370,0
2022-07-02,128,0
2022-07-02,79,0
2022-07-02,69,0
2022-07-02,48,0
2022-07-02,41,0
2022-07-02,312,0
2022-07-02,43,0
2022-07-02,20,0
2022-07-02,15,0
2022-07-02,10,0
2022-07-02,112,0
2022-07-02,256,0
2022-07-02,38,0
2022-07-02,80,0
2022-07-02,23,0
2022-07-02,211,0
2022-07-02,117,0
2022-07-02,423,0
2022-07-02,21,0
2022-07-02,16,0
2022-07-02,134,0
2022-07-02,409,0
2022-07-02,366,0
2022-07-03,92,0
2022-07-03,32,0
2022-07-03,243,0
2022-07-03,255,0
2022-07-03,12,0
2022-07-03,28,0
2022-07-03,152,0
2022-07-03,40,0
2022-07-03,151,0
2022-07-03,59,0
2022-07-03,99,0
2022-07-03,3,0
2022-07-03,420,0
2022-07-03,120,0
2022-07-03,27,0
2022-07-03,324,0
2022-07-03,190,0
2022-07-03,70,0
2022-07-03,176,0
2022-07-03,193,0
2022-07-03,217,0
2022-07-03,47,0
2022-07-03,0,0
2022-07-03,27,0
2022-07-03,202,0
2022-07-03,108,0
2022-07-03,165,0
2022-07-03,301,0
2022-07-03,111,0
2022-07-03,81,0
2022-07-03,129,0
2022-07-03,243,0
2022-07-03,74,0
2022-07-03,26,0
2022-07-03,93,0
2022-07-03,46,0
2022-07-03,62,0
2022-07-03,279,0
2022-07-03,320,0
2022-07-03,39,0
2022-07-03,246,0
2022-07-03,50,0
2022-07-03,54,0
2022-07-03,86,0
2022-07-03,4,0
2022-07-03,383,0
2022-07-03,428,0
2022-07-03,251,0
2022-07-03,80,0
2022-07-03,211,0
2022-07-03,7,0
2022-07-03,183,0
2022-07-03,151,0
2022-07-03,165,0
2022-07-03,92,0
2022-07-03,46,0
2022-07-03,49,0
2022-07-03,88,0
2022-07-03,44,0
2022-07-03,161,0
2022-07-03,96,0
2022-07-03,320,0
2022-07-03,60,0
2022-07-03,120,0
2022-07-03,109,0
2022-07-03,45,0
2022-07-03,34,0
2022-07-03,251,0
2022-07-03,140,0
2022-07-03,114,0
2022-07-03,337,0
2022-07-03,119,0
2022-07-03,46,0
2022-07-03,133,0
2022-07-03,177,0
2022-07-03,58,0
2022-07-03,191,0
2022-07-03,306,0
2022-07-03,34,0
2022-07-03,45,0
2022-07-03,116,0
2022-07-03,349,0
2022-07-03,41,0
2022-07-03,16,0
2022-07-03,159,0
2022-07-03,21,0
2022-07-03,47,0
2022-07-03,152,0
2022-07-03,7,0
2022-07-03,165,0
2022-07-03,22,0
2022-07-03,71,0
2022-07-03,431,0
2022-07-03,23,0
2022-07-03,40,0
2022-07-03,327,0
2022-07-03,97,0
2022-07-03,220,0
2022-07-03,231,0
2022-07-03,97,0
2022-07-04,143,0
2022-07-04,0,0
2022-07-04,145,0
2022-07-04,38,0
2022-07-04,83,0
2022-07-04,42,0
2022-07-04,108,0
2022-07-04,3,0
2022-07-04,58,0
2022-07-04,326,0
2022-07-04,12,0
2022-07-04,35,0
2022-07-04,329,0
2022-07-04,117,0
2022-07-04,120,0
2022-07-04,143,0
2022-07-04,36,0
2022-07-04,164,0
2022-07-04,71,0
2022-07-04,44,0
2022-07-04,87,0
2022-07-04,130,0
2022-07-04,66,0
2022-07-04,143,0
2022-07-04,150,0
2022-07-04,3,0
2022-07-04,269,0
2022-07-04,314,0
2022-07-04,90,0
2022-07-04,175,0
2022-07-04,70,0
2022-07-04,334,0
2022-07-04,184,0
2022-07-04,112,0
2022-07-04,29,0
2022-07-04,58,0
2022-07-04,197,0
2022-07-04,160,0
2022-07-04,55,0
2022-07-04,186,0
2022-07-04,239,0
2022-07-04,233,0
2022-07-04,116,0
2022-07-04,17,0
2022-07-04,229,0
2022-07-04,212,0
2022-07-04,332,0
2022-07-04,87,0
2022-07-04,25,0
2022-07-04,94,0
2022-07-04,11,0
2022-07-04,193,0
2022-07-04,163,0
2022-07-04,306,0
2022-07-04,80,0
2022-07-04,165,0
2022-07-04,29,0
2022-07-04,422,0
2022-07-04,228,0
2022-07-04,416,0
2022-07-04,192,0
2022-07-04,53,0
2022-07-04,420,0
2022-07-04,23,0
2022-07-04,36,0
2022-07-04,51,0
2022-07-04,109,0
2022-07-04,44,0
2022-07-04,371,0
2022-07-04,223,0
2022-07-04,77,0
2022-07-04,179,0
2022-07-04,78,0
2022-07-04,14,0
2022-07-04,16,0
2022-07-04,13,0
2022-07-04,242,0
2022-07-04,193,0
2022-07-04,247,0
2022-07-04,142,0
2022-07-04,218,0
2022-07-04,43,0
2022-07-04,29,0
2022-07-04,64,0
2022-07-04,253,0
2022-07-04,28,0
2022-07-04,125,0
2022-07-04,245,0
2022-07-04,173,0
2022-07-04,222,0
2022-07-04,398,0
2022-07-04,37,0
2022-07-04,8,0
2022-07-04,331,0
2022-07-04,242,0
2022-07-04,38,0
2022-07-04,199,0
2022-07-04,414,0
2022-07-04,39,0
2022-07-04,405,0
2022-07-05,75,0
2022-07-05,225,0
2022-07-05,125,0
2022-07-05,163,0
2022-07-05,92,0
2022-07-05,93,0
2022-07-05,118,0
2022-07-05,31,0
2022-07-05,363,0
2022-07-05,70,0
2022-07-05,213,0
2022-07-05,135,0
2022-07-05,18,0
2022-07-05,337,0
2022-07-05,88,0
2022-07-05,310,0
2022-07-05,129,0
2022-07-05,68,0
2022-07-05,77,0
2022-07-05,324,0
2022-07-05,92,0
2022-07-05,123,0
2022-07-05,93,0
2022-07-05,131,0
2022-07-05,119,0
2022-07-05,52,0
2022-07-05,369,0
2022-07-05,192,0
2022-07-05,229,0
2022-07-05,80,0
2022-07-05,14,0
2022-07-05,48,0
2022-07-05,16,0
2022-07-05,31,0
2022-07-05,346,0
2022-07-05,202,0
2022-07-05,165,0
2022-07-05,126,0
2022-07-05,78,0
2022-07-05,81,0
2022-07-05,24,0
2022-07-05,96,0
2022-07-05,190,0
2022-07-05,230,0
2022-07-05,121,0
2022-07-05,300,0
2022-07-05,54,0
2022-07-05,251,0
2022-07-05,251,0
2022-07-05,140,0
2022-07-05,104,0
2022-07-05,314,0
2022-07-05,167,0
2022-07-05,198,0
2022-07-05,111,0
2022-07-05,173,0
2022-07-05,262,0
2022-07-05,240,0
2022-07-05,145,0
2022-07-05,123,0
2022-07-05,65,0
2022-07-05,168,0
2022-07-05,72,0
2022-07-05,54,0
2022-07-05,52,0
2022-07-05,93,0
2022-07-05,81,0
2022-07-05,288,0
2022-07-05,7,0
2022-07-05,47,0
2022-07-05,196,0
2022-07-05,268,0
2022-07-05,33,0
2022-07-05,25,0
2022-07-05,74,0
2022-07-05,150,0
2022-07-05,350,0
2022-07-05,130,0
2022-07-05,64,0
2022-07-05,60,0
2022-07-05,111,0
2022-07-05,205,0
2022-07-05,16,0
2022-07-05,16,0
2022-07-05,229,0
2022-07-05,133,0
2022-07-05,345,0
2022-07-05,193,0
2022-07-05,73,0
2022-07-05,58,0
2022-07-05,161,0
2022-07-05,272,0
2022-07-05,126,0
2022-07-05,53,0
2022-07-05,321,0
2022-07-05,207,0
2022-07-05,111,0
2022-07-05,183,0
2022-07-05,19,0
2022-07-05,238,0
2022-07-06,4,0
2022-07-06,154,0
2022-07-06,66,0
2022-07-06,23,0
2022-07-06,286,0
2022-07-06,52,0
2022-07-06,262,0
2022-07-06,18,0
2022-07-06,29,0
2022-07-06,86,0
2022-07-06,21,0
2022-07-06,40,0
2022-07-06,83,0
2022-07-06,163,0
2022-07-06,33,0
2022-07-06,21,0
2022-07-06,33,0
2022-07-06,85,0
2022-07-06,207,0
2022-07-06,130,0
2022-07-06,85,0
2022-07-06,1,0
2022-07-06,37,0
2022-07-06,167,0
2022-07-06,46,0
2022-07-06,240,0
2022-07-06,225,0
2022-07-06,79,0
2022-07-06,294,0
2022-07-06,159,0
2022-07-06,155,0
2022-07-06,139,0
2022-07-06,13,0
2022-07-06,138,0
2022-07-06,286,0
2022-07-06,28,0
2022-07-06,117,0
2022-07-06,26,0
2022-07-06,174,0
2022-07-06,29,0
2022-07-06,87,0
2022-07-06,182,0
2022-07-06,366,0
2022-07-06,374,0
2022-07-06,53,0
2022-07-06,54,0
2022-07-06,78,0
2022-07-06,271,0
2022-07-06,127,0
2022-07-06,245,0
2022-07-06,12,0
2022-07-06,211,0
2022-07-06,20,0
2022-07-06,420,0
2022-07-06,0,0
2022-07-06,95,0
2022-07-06,41,0
2022-07-06,158,0
2022-07-06,138,0
2022-07-06,29,0
2022-07-06,56,0
2022-07-06,6,0
2022-07-06,32,0
2022-07-06,33,0
2022-07-06,260,0
2022-07-06,196,0
2022-07-06,272,0
2022-07-06,33,0
2022-07-06,111,0
2022-07-06,51,0
2022-07-06,218,0
2022-07-06,127,0
2022-07-06,59,0
2022-07-06,167,0
2022-07-06,190,0
2022-07-06,271,0
2022-07-06,79,0
2022-07-06,19,0
2022-07-06,93,0
2022-07-06,307,0
2022-07-06,87,0
2022-07-06,67,0
2022-07-06,242,0
2022-07-06,362,0
2022-07-06,293,0
2022-07-06,16,0
2022-07-06,374,0
2022-07-06,27,0
2022-07-06,365,0
2022-07-06,251,0
2022-07-06,32,0
2022-07-06,29,0
2022-07-06,54,0
2022-07-06,16,0
2022-07-06,75,0
2022-07-06,325,0
2022-07-06,99,0
2022-07-06,158,0
2022-07-06,163,0
2022-07-06,170,0
2022-07-07,70,0
2022-07-07,419,0
2022-07-07,213,0
2022-07-07,51,0
2022-07-07,66,0
2022-07-07,403,0
2022-07-07,237,0
2022-07-07,154,0
2022-07-07,33,0
2022-07-07,30,0
2022-07-07,0,0
2022-07-07,108,0
2022-07-07,252,0
2022-07-07,36,0
2022-07-07,87,0
2022-07-07,31,0
2022-07-07,151,0
2022-07-07,127,0
2022-07-07,151,0
2022-07-07,164,0
2022-07-07,59,0
2022-07-07,20,0
2022-07-07,39,0
2022-07-07,41,0
2022-07-07,164,0
2022-07-07,263,0
2022-07-07,264,0
2022-07-07,153,0
2022-07-07,60,0
2022-07-07,121,0
2022-07-07,72,0
2022-07-07,16,0
2022-07-07,45,0
2022-07-07,285,0
2022-07-07,79,0
2022-07-07,376,0
2022-07-07,171,0
2022-07-07,143,0
2022-07-07,132,0
2022-07-07,277,0
2022-07-07,107,0
2022-07-07,260,0
2022-07-07,162,0
2022-07-07,14,0
2022-07-07,57,0
2022-07-07,34,0
2022-07-07,97,0
2022-07-07,37,0
2022-07-07,116,0
2022-07-07,15,0
2022-07-07,297,0
2022-07-07,24,0
2022-07-07,340,0
2022-07-07,41,0
2022-07-07,19,0
2022-07-07,73,0
2022-07-07,251,0
2022-07-07,284,0
2022-07-07,159,0
2022-07-07,52,0
2022-07-07,306,0
2022-07-07,68,0
2022-07-07,260,0
2022-07-07,148,0
2022-07-07,255,0
2022-07-07,172,0
2022-07-07,192,0
2022-07-07,115,0
2022-07-07,151,0
2022-07-07,343,0
2022-07-07,263,0
2022-07-07,210,0
2022-07-07,199,0
2022-07-07,39,0
2022-07-07,204,0
2022-07-07,20,0
2022-07-07,254,0
2022-07-07,116,0
2022-07-07,3,0
2022-07-07,44,0
2022-07-07,42,0
2022-07-07,205,0
2022-07-07,143,0
2022-07-07,167,0
2022-07-07,211,0
2022-07-07,29,0
2022-07-07,213,0
2022-07-07,115,0
2022-07-07,212,0
2022-07-07,270,0
2022-07-07,71,0
2022-07-07,3,0
2022-07-07,6,0
2022-07-07,308,0
2022-07-07,233,0
2022-07-07,208,0
2022-07-07,65,0
2022-07-07,188,0
2022-07-07,90,0
2022-07-07,79,0
2022-07-08,118,0
2022-07-08,162,0
2022-07-08,86,0
2022-07-08,52,0
2022-07-08,21,0
2022-07-08,381,0
2022-07-08,246,0
2022-07-08,170,0
2022-07-08,3,0
2022-07-08,201,0
2022-07-08,11,0
2022-07-08,229,0
2022-07-08,323,0
2022-07-08,310,0
2022-07-08,331,0
2022-07-08,9,0
2022-07-08,1,0
2022-07-08,77,0
2022-07-08,202,0
2022-07-08,8,0
2022-07-08,27,0
2022-07-08,93,0
2022-07-08,186,0
2022-07-08,248,0
2022-07-08,69,0
2022-07-08,6,0
2022-07-08,302,0
2022-07-08,13,0
2022-07-08,35,0
2022-07-08,273,0
2022-07-08,218,0
2022-07-08,314,0
2022-07-08,32,0
2022-07-08,110,0
2022-07-08,56,0
2022-07-08,43,0
2022-07-08,76,0
2022-07-08,370,0
2022-07-08,133,0
2022-07-08,26,0
2022-07-08,140,0
2022-07-08,198,0
2022-07-08,365,0
2022-07-08,324,0
2022-07-08,154,0
2022-07-08,21,0
2022-07-08,99,0
2022-07-08,161,0
2022-07-08,79,0
2022-07-08,251,0
2022-07-08,71,0
2022-07-08,284,0
2022-07-08,47,0
2022-07-08,344,0
2022-07-08,7,0
2022-07-08,14,0
2022-07-08,89,0
2022-07-08,130,0
2022-07-08,12,0
2022-07-08,69,0
2022-07-08,197,0
2022-07-08,39,0
2022-07-08,129,0
2022-07-08,121,0
2022-07-08,341,0
2022-07-08,107,0
2022-07-08,23,0
2022-07-08,40,0
2022-07-08,35,0
2022-07-08,30,0
2022-07-08,240,0
2022-07-08,73,0
2022-07-08,160,0
2022-07-08,171,0
2022-07-08,141,0
2022-07-08,72,0
2022-07-08,231,0
2022-07-08,259,0
2022-07-08,100,0
2022-07-08,220,0
2022-07-08,46,0
2022-07-08,30,0
2022-07-08,240,0
2022-07-08,229,0
2022-07-08,74,0
2022-07-08,3,0
2022-07-08,253,0
2022-07-08,133,0
2022-07-08,21,0
2022-07-08,64,0
2022-07-08,115,0
2022-07-08,282,0
2022-07-08,480,1
2022-07-08,26,0
2022-07-08,6,0
2022-07-08,259,0
2022-07-08,31,0
2022-07-08,359,0
2022-07-08,59,0
2022-07-08,274,0
2022-07-09,6,0
2022-07-09,156,0
2022-07-09,86,0
2022-07-09,34,0
2022-07-09,98,0
2022-07-09,450,1
2022-07-09,0,0
2022-07-09,281,0
2022-07-09,217,0
2022-07-09,94,0
2022-07-09,0,0
2022-07-09,8,0
2022-07-09,7,0
2022-07-09,21,0
2022-07-09,94,0
2022-07-09,140,0
2022-07-09,18,0
2022-07-09,337,0
2022-07-09,71,0
2022-07-09,116,0
2022-07-09,159,0
2022-07-09,190,0
2022-07-09,13,0
2022-07-09,233,0
2022-07-09,403,0
2022-07-09,69,0
2022-07-09,69,0
2022-07-09,198,0
2022-07-09,13,0
2022-07-09,34,0
2022-07-09,247,0
2022-07-09,164,0
2022-07-09,237,0
2022-07-09,97,0
2022-07-09,347,0
2022-07-09,224,0
2022-07-09,190,0
2022-07-09,66,0
2022-07-09,70,0
2022-07-09,37,0
2022-07-09,73,0
2022-07-09,241,0
2022-07-09,74,0
2022-07-09,242,0
2022-07-09,12,0
2022-07-09,116,0
2022-07-09,93,0
2022-07-09,346,0
2022-07-09,156,0
2022-07-09,27,0
2022-07-09,213,0
2022-07-09,11,0
2022-07-09,1,0
2022-07-09,11,0
2022-07-09,205,0
2022-07-09,228,0
2022-07-09,25,0
2022-07-09,212,0
2022-07-09,130,0
2022-07-09,1,0
2022-07-09,415,0
2022-07-09,147,0
2022-07-09,247,0
2022-07-09,411,0
2022-07-09,148,0
2022-07-09,76,0
2022-07-09,100,0
2022-07-09,221,0
2022-07-09,75,0
2022-07-09,6,0
2022-07-09,104,0
2022-07-09,261,0
2022-07-09,63,0
2022-07-09,81,0
2022-07-09,347,0
2022-07-09,243,0
2022-07-09,59,0
2022-07-09,71,0
2022-07-09,76,0
2022-07-09,267,0
2022-07-09,45,0
2022-07-09,67,0
2022-07-09,140,0
2022-07-09,4,0
2022-07-09,50,0
2022-07-09,42,0
2022-07-09,27,0
2022-07-09,52,0
2022-07-09,166,0
2022-07-09,245,0
2022-07-09,86,0
2022-07-09,370,0
2022-07-09,340,0
2022-07-09,97,0
2022-07-09,57,0
2022-07-09,354,0
2022-07-09,194,0
2022-07-09,430,0
2022-07-09,20,0
2022-07-09,100,0
2022-07-10,56,0
2022-07-10,14,0
2022-07-10,174,0
2022-07-10,88,0
2022-07-10,129,0
2022-07-10,85,0
2022-07-10,122,0
2022-07-10,32,0
2022-07-10,201,0
2022-07-10,84,0
2022-07-10,356,0
2022-07-10,174,0
2022-07-10,168,0
2022-07-10,123,0
2022-07-10,351,0
2022-07-10,161,0
2022-07-10,77,0
2022-07-10,153,0
2022-07-10,36,0
2022-07-10,8,0
2022-07-10,20,0
2022-07-10,258,0
2022-07-10,34,0
2022-07-10,174,0
2022-07-10,158,0
2022-07-10,96,0
2022-07-10,25,0
2022-07-10,204,0
2022-07-10,97,0
2022-07-10,7,0
2022-07-10,105,0
2022-07-10,278,0
2022-07-10,10,0
2022-07-10,153,0
2022-07-10,200,0
2022-07-10,154,0
2022-07-10,58,0
2022-07-10,69,0
2022-07-10,26,0
2022-07-10,97,0
2022-07-10,4,0
2022-07-10,207,0
2022-07-10,127,0
2022-07-10,50,0
2022-07-10,63,0
2022-07-10,34,0
2022-07-10,38,0
2022-07-10,134,0
2022-07-10,79,0
2022-07-10,31,0
2022-07-10,173,0
2022-07-10,131,0
2022-07-10,333,0
2022-07-10,34,0
2022-07-10,183,0
2022-07-10,293,0
2022-07-10,452,1
2022-07-10,336,0
2022-07-10,29,0
2022-07-10,36,0
2022-07-10,6,0
2022-07-10,151,0
2022-07-10,267,0
2022-07-10,138,0
2022-07-10,52,0
2022-07-10,88,0
2022-07-10,112,0
2022-07-10,389,0
2022-07-10,345,0
2022-07-10,260,0
2022-07-10,25,0
2022-07-10,166,0
2022-07-10,106,0
2022-07-10,8,0
2022-07-10,23,0
2022-07-10,146,0
2022-07-10,0,0
2022-07-10,69,0
2022-07-10,172,0
2022-07-10,240,0
2022-07-10,151,0
2022-07-10,88,0
2022-07-10,61,0
2022-07-10,78,0
2022-07-10,83,0
2022-07-10,5,0
2022-07-10,75,0
2022-07-10,150,0
2022-07-10,51,0
2022-07-10,33,0
2022-07-10,118,0
2022-07-10,1,0
2022-07-10,69,0
2022-07-10,79,0
2022-07-10,361,0
2022-07-10,66,0
2022-07-10,53,0
2022-07-10,17,0
2022-07-10,64,0
2022-07-10,140,0
2022-07-11,310,0
2022-07-11,77,0
2022-07-11,181,0
2022-07-11,153,0
2022-07-11,251,0
2022-07-11,12,0
2022-07-11,107,0
2022-07-11,55,0
2022-07-11,81,0
2022-07-11,20,0
2022-07-11,23,0
2022-07-11,496,1
2022-07-11,160,0
2022-07-11,98,0
2022-07-11,70,0
2022-07-11,315,0
2022-07-11,108,0
2022-07-11,83,0
2022-07-11,244,0
2022-07-11,17,0
2022-07-11,97,0
2022-07-11,8,0
2022-07-11,2,0
2022-07-11,152,0
2022-07-11,65,0
2022-07-11,60,0
2022-07-11,294,0
2022-07-11,88,0
2022-07-11,346,0
2022-07-11,74,0
2022-07-11,45,0
2022-07-11,115,0
2022-07-11,124,0
2022-07-11,61,0
2022-07-11,99,0
2022-07-11,54,0
2022-07-11,121,0
2022-07-11,166,0
2022-07-11,35,0
2022-07-11,34,0
2022-07-11,49,0
2022-07-11,9,0
2022-07-11,103,0
2022-07-11,93,0
2022-07-11,184,0
2022-07-11,299,0
2022-07-11,82,0
2022-07-11,30,0
2022-07-11,108,0
2022-07-11,120,0
2022-07-11,196,0
2022-07-11,89,0
2022-07-11,120,0
2022-07-11,282,0
2022-07-11,66,0
2022-07-11,100,0
2022-07-11,177,0
2022-07-11,207,0
2022-07-11,301,0
2022-07-11,80,0
2022-07-11,107,0
2022-07-11,417,0
2022-07-11,103,0
2022-07-11,393,0
2022-07-11,393,0
2022-07-11,49,0
2022-07-11,24,0
2022-07-11,174,0
2022-07-11,148,0
2022-07-11,0,0
2022-07-11,64,0
2022-07-11,242,0
2022-07-11,73,0
2022-07-11,116,0
2022-07-11,89,0
2022-07-11,92,0
2022-07-11,73,0
2022-07-11,3,0
2022-07-11,127,0
2022-07-11,288,0
2022-07-11,41,0
2022-07-11,241,0
2022-07-11,0,0
2022-07-11,67,0
2022-07-11,208,0
2022-07-11,291,0
2022-07-11,367,0
2022-07-11,157,0
2022-07-11,72,0
2022-07-11,352,0
2022-07-11,329,0
2022-07-11,60,0
2022-07-11,230,0
2022-07-11,25,0
2022-07-11,181,0
2022-07-11,397,0
2022-07-11,21,0
2022-07-11,157,0
2022-07-11,80,0
2022-07-11,56,0
2022-07-12,87,0
2022-07-12,122,0
2022-07-12,88,0
2022-07-12,52,0
2022-07-12,104,0
2022-07-12,37,0
2022-07-12,213,0
2022-07-12,14,0
2022-07-12,41,0
2022-07-12,102,0
2022-07-12,206,0
2022-07-12,198,0
2022-07-12,109,0
2022-07-12,179,0
2022-07-12,172,0
2022-07-12,459,1
2022-07-12,59,0
2022-07-12,100,0
2022-07-12,21,0
2022-07-12,102,0
2022-07-12,16,0
2022-07-12,2,0
2022-07-12,30,0
2022-07-12,107,0
2022-07-12,111,0
2022-07-12,157,0
2022-07-12,158,0
2022-07-12,108,0
2022-07-12,19,0
2022-07-12,35,0
2022-07-12,137,0
2022-07-12,66,0
2022-07-12,217,0
2022-07-12,31,0
2022-07-12,10,0
2022-07-12,81,0
2022-07-12,210,0
2022-07-12,256,0
2022-07-12,258,0
2022-07-12,321,0
2022-07-12,44,0
2022-07-12,291,0
2022-07-12,214,0
2022-07-12,240,0
2022-07-12,349,0
2022-07-12,269,0
2022-07-12,26,0
2022-07-12,144,0
2022-07-12,335,0
2022-07-12,44,0
2022-07-12,68,0
2022-07-12,174,0
2022-07-12,26,0
2022-07-12,96,0
2022-07-12,108,0
2022-07-12,78,0
2022-07-12,194,0
2022-07-12,302,0
2022-07-12,42,0
2022-07-12,19,0
2022-07-12,259,0
